fold,corpus,original_split,role,uid,filepath,filename,stem,dataset,language,speech_style,corpus_type,emotion_original,emotion,label,speaker,speaker_original,gender,source_split,dialog_context,dialog_emoA,dialog_emoB,is_augmented,ravdess_modality,ravdess_vocal_channel,ravdess_emotion_code,ravdess_intensity,ravdess_statement,ravdess_repetition,ravdess_actor,resd_utt_id,file_exists,split,original_n_samples,target_n_samples,original_duration_sec,target_duration_sec,was_cropped,was_padded,crop_start_sample,crop_end_sample,cropped_samples,padded_samples,cropped_seconds,padded_seconds,padding_mode
heldout_emodb,resd,train,source_train,utt_002234,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_010.wav,17_neutral_disgust_d_010.wav,17_neutral_disgust_d_010,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,10.0,True,train,10720,64000,0.67,4.0,False,True,0,10720,0,53280,0.0,3.33,reflect
heldout_emodb,resd,train,source_train,utt_002235,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_020.wav,17_neutral_disgust_d_020.wav,17_neutral_disgust_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,20.0,True,train,17280,64000,1.08,4.0,False,True,0,17280,0,46720,0.0,2.92,reflect
heldout_emodb,resd,train,source_train,utt_002236,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_030.wav,17_neutral_disgust_d_030.wav,17_neutral_disgust_d_030,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,30.0,True,train,52480,64000,3.28,4.0,False,True,0,52480,0,11520,0.0,0.72,reflect
heldout_emodb,resd,train,source_train,utt_002237,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_040.wav,17_neutral_disgust_d_040.wav,17_neutral_disgust_d_040,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,40.0,True,train,43841,64000,2.7400625,4.0,False,True,0,43841,0,20159,0.0,1.2599375,reflect
heldout_emodb,resd,train,source_train,utt_002238,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_050.wav,17_neutral_disgust_d_050.wav,17_neutral_disgust_d_050,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,50.0,True,train,59361,64000,3.7100625,4.0,False,True,0,59361,0,4639,0.0,0.2899375,reflect
heldout_emodb,resd,train,source_train,utt_002239,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_060.wav,17_neutral_disgust_d_060.wav,17_neutral_disgust_d_060,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,60.0,True,train,138386,64000,8.649125,4.0,True,False,37193,101193,74386,0,4.649125,0.0,none
heldout_emodb,resd,train,source_train,utt_002240,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_070.wav,17_neutral_disgust_d_070.wav,17_neutral_disgust_d_070,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,70.0,True,train,97024,64000,6.064,4.0,True,False,16512,80512,33024,0,2.064,0.0,none
heldout_emodb,resd,train,source_train,utt_002241,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_091.wav,17_neutral_disgust_d_091.wav,17_neutral_disgust_d_091,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,91.0,True,train,238887,64000,14.9304375,4.0,True,False,87443,151443,174887,0,10.9304375,0.0,none
heldout_emodb,resd,train,source_train,utt_002242,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_092.wav,17_neutral_disgust_d_092.wav,17_neutral_disgust_d_092,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,92.0,True,train,86587,64000,5.4116875,4.0,True,False,11293,75293,22587,0,1.4116875,0.0,none
heldout_emodb,resd,train,source_train,utt_002243,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_100.wav,17_neutral_disgust_d_100.wav,17_neutral_disgust_d_100,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,100.0,True,train,177040,64000,11.065,4.0,True,False,56520,120520,113040,0,7.065,0.0,none
heldout_emodb,resd,train,source_train,utt_002244,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_110.wav,17_neutral_disgust_d_110.wav,17_neutral_disgust_d_110,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,110.0,True,train,123696,64000,7.731,4.0,True,False,29848,93848,59696,0,3.731,0.0,none
heldout_emodb,resd,train,source_train,utt_002245,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/17_neutral_disgust_d_120.wav,17_neutral_disgust_d_120.wav,17_neutral_disgust_d_120,resd,russian,dialog,acted_dialog,disgust,disgust,1,17,17,unknown,train,disgust_neutral,neutral,disgust,False,,,,,,,,120.0,True,train,190569,64000,11.9105625,4.0,True,False,63284,127284,126569,0,7.9105625,0.0,none
heldout_emodb,resd,train,source_train,utt_002246,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_010.wav,19_anger_disgust_d_010.wav,19_anger_disgust_d_010,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,10.0,True,train,119521,64000,7.4700625,4.0,True,False,27760,91760,55521,0,3.4700625,0.0,none
heldout_emodb,resd,train,source_train,utt_002247,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_020.wav,19_anger_disgust_d_020.wav,19_anger_disgust_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,20.0,True,train,43681,64000,2.7300625,4.0,False,True,0,43681,0,20319,0.0,1.2699375,reflect
heldout_emodb,resd,train,source_train,utt_002248,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_030.wav,19_anger_disgust_d_030.wav,19_anger_disgust_d_030,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,30.0,True,train,98240,64000,6.14,4.0,True,False,17120,81120,34240,0,2.14,0.0,none
heldout_emodb,resd,train,source_train,utt_002249,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_040.wav,19_anger_disgust_d_040.wav,19_anger_disgust_d_040,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,40.0,True,train,59040,64000,3.69,4.0,False,True,0,59040,0,4960,0.0,0.31,reflect
heldout_emodb,resd,train,source_train,utt_002250,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_050.wav,19_anger_disgust_d_050.wav,19_anger_disgust_d_050,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,50.0,True,train,72000,64000,4.5,4.0,True,False,4000,68000,8000,0,0.5,0.0,none
heldout_emodb,resd,train,source_train,utt_002251,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_060.wav,19_anger_disgust_d_060.wav,19_anger_disgust_d_060,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,60.0,True,train,114240,64000,7.14,4.0,True,False,25120,89120,50240,0,3.14,0.0,none
heldout_emodb,resd,train,source_train,utt_002252,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_070.wav,19_anger_disgust_d_070.wav,19_anger_disgust_d_070,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,70.0,True,train,239201,64000,14.9500625,4.0,True,False,87600,151600,175201,0,10.9500625,0.0,none
heldout_emodb,resd,train,source_train,utt_002253,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_080.wav,19_anger_disgust_d_080.wav,19_anger_disgust_d_080,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,80.0,True,train,60481,64000,3.7800625,4.0,False,True,0,60481,0,3519,0.0,0.2199375,reflect
heldout_emodb,resd,train,source_train,utt_002254,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_090.wav,19_anger_disgust_d_090.wav,19_anger_disgust_d_090,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,90.0,True,train,137920,64000,8.62,4.0,True,False,36960,100960,73920,0,4.62,0.0,none
heldout_emodb,resd,train,source_train,utt_002255,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_110.wav,19_anger_disgust_d_110.wav,19_anger_disgust_d_110,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,110.0,True,train,52320,64000,3.27,4.0,False,True,0,52320,0,11680,0.0,0.73,reflect
heldout_emodb,resd,train,source_train,utt_002256,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_130.wav,19_anger_disgust_d_130.wav,19_anger_disgust_d_130,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,130.0,True,train,40000,64000,2.5,4.0,False,True,0,40000,0,24000,0.0,1.5,reflect
heldout_emodb,resd,train,source_train,utt_002257,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_140.wav,19_anger_disgust_d_140.wav,19_anger_disgust_d_140,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,140.0,True,train,67201,64000,4.2000625,4.0,True,False,1600,65600,3201,0,0.2000625,0.0,none
heldout_emodb,resd,train,source_train,utt_002258,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/19_anger_disgust_d_150.wav,19_anger_disgust_d_150.wav,19_anger_disgust_d_150,resd,russian,dialog,acted_dialog,disgust,disgust,1,19,19,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,150.0,True,train,33281,64000,2.0800625,4.0,False,True,0,33281,0,30719,0.0,1.9199375,reflect
heldout_emodb,resd,train,source_train,utt_002259,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_010.wav,20_disgust_enthusiasm_d_010.wav,20_disgust_enthusiasm_d_010,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,10.0,True,train,45280,64000,2.83,4.0,False,True,0,45280,0,18720,0.0,1.17,reflect
heldout_emodb,resd,train,source_train,utt_002260,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_020.wav,20_disgust_enthusiasm_d_020.wav,20_disgust_enthusiasm_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,20.0,True,train,112808,64000,7.0505,4.0,True,False,24404,88404,48808,0,3.0505,0.0,none
heldout_emodb,resd,train,source_train,utt_002261,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_050.wav,20_disgust_enthusiasm_d_050.wav,20_disgust_enthusiasm_d_050,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,50.0,True,train,47520,64000,2.97,4.0,False,True,0,47520,0,16480,0.0,1.03,reflect
heldout_emodb,resd,train,source_train,utt_002262,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_060.wav,20_disgust_enthusiasm_d_060.wav,20_disgust_enthusiasm_d_060,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,60.0,True,train,67772,64000,4.23575,4.0,True,False,1886,65886,3772,0,0.23575,0.0,none
heldout_emodb,resd,train,source_train,utt_002263,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_070.wav,20_disgust_enthusiasm_d_070.wav,20_disgust_enthusiasm_d_070,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,70.0,True,train,25120,64000,1.57,4.0,False,True,0,25120,0,38880,0.0,2.43,reflect
heldout_emodb,resd,train,source_train,utt_002264,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_080.wav,20_disgust_enthusiasm_d_080.wav,20_disgust_enthusiasm_d_080,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,80.0,True,train,30445,64000,1.9028125,4.0,False,True,0,30445,0,33555,0.0,2.0971875,reflect
heldout_emodb,resd,train,source_train,utt_002265,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_090.wav,20_disgust_enthusiasm_d_090.wav,20_disgust_enthusiasm_d_090,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,90.0,True,train,62880,64000,3.93,4.0,False,True,0,62880,0,1120,0.0,0.07,reflect
heldout_emodb,resd,train,source_train,utt_002266,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_100.wav,20_disgust_enthusiasm_d_100.wav,20_disgust_enthusiasm_d_100,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,100.0,True,train,77596,64000,4.84975,4.0,True,False,6798,70798,13596,0,0.84975,0.0,none
heldout_emodb,resd,train,source_train,utt_002267,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_110.wav,20_disgust_enthusiasm_d_110.wav,20_disgust_enthusiasm_d_110,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,110.0,True,train,51040,64000,3.19,4.0,False,True,0,51040,0,12960,0.0,0.81,reflect
heldout_emodb,resd,train,source_train,utt_002268,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_120.wav,20_disgust_enthusiasm_d_120.wav,20_disgust_enthusiasm_d_120,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,120.0,True,train,110721,64000,6.9200625,4.0,True,False,23360,87360,46721,0,2.9200625,0.0,none
heldout_emodb,resd,train,source_train,utt_002269,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_130.wav,20_disgust_enthusiasm_d_130.wav,20_disgust_enthusiasm_d_130,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,130.0,True,train,33280,64000,2.08,4.0,False,True,0,33280,0,30720,0.0,1.92,reflect
heldout_emodb,resd,train,source_train,utt_002270,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_150.wav,20_disgust_enthusiasm_d_150.wav,20_disgust_enthusiasm_d_150,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,150.0,True,train,67040,64000,4.19,4.0,True,False,1520,65520,3040,0,0.19,0.0,none
heldout_emodb,resd,train,source_train,utt_002271,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_160.wav,20_disgust_enthusiasm_d_160.wav,20_disgust_enthusiasm_d_160,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,160.0,True,train,38560,64000,2.41,4.0,False,True,0,38560,0,25440,0.0,1.59,reflect
heldout_emodb,resd,train,source_train,utt_002272,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/20_disgust_enthusiasm_d_170.wav,20_disgust_enthusiasm_d_170.wav,20_disgust_enthusiasm_d_170,resd,russian,dialog,acted_dialog,disgust,disgust,1,20,20,unknown,train,disgust_enthusiasm,disgust,enthusiasm,False,,,,,,,,170.0,True,train,185600,64000,11.6,4.0,True,False,60800,124800,121600,0,7.6,0.0,none
heldout_emodb,resd,train,source_train,utt_002273,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_010.wav,25_anger_disgust_d_010.wav,25_anger_disgust_d_010,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,10.0,True,train,50880,64000,3.18,4.0,False,True,0,50880,0,13120,0.0,0.82,reflect
heldout_emodb,resd,train,source_train,utt_002274,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_020.wav,25_anger_disgust_d_020.wav,25_anger_disgust_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,20.0,True,train,169760,64000,10.61,4.0,True,False,52880,116880,105760,0,6.61,0.0,none
heldout_emodb,resd,train,source_train,utt_002275,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_041.wav,25_anger_disgust_d_041.wav,25_anger_disgust_d_041,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,41.0,True,train,238400,64000,14.9,4.0,True,False,87200,151200,174400,0,10.9,0.0,none
heldout_emodb,resd,train,source_train,utt_002276,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_042.wav,25_anger_disgust_d_042.wav,25_anger_disgust_d_042,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,42.0,True,train,238240,64000,14.89,4.0,True,False,87120,151120,174240,0,10.89,0.0,none
heldout_emodb,resd,train,source_train,utt_002277,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_043.wav,25_anger_disgust_d_043.wav,25_anger_disgust_d_043,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,43.0,True,train,51520,64000,3.22,4.0,False,True,0,51520,0,12480,0.0,0.78,reflect
heldout_emodb,resd,train,source_train,utt_002278,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_051.wav,25_anger_disgust_d_051.wav,25_anger_disgust_d_051,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,51.0,True,train,238080,64000,14.88,4.0,True,False,87040,151040,174080,0,10.88,0.0,none
heldout_emodb,resd,train,source_train,utt_002279,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_060.wav,25_anger_disgust_d_060.wav,25_anger_disgust_d_060,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,60.0,True,train,135680,64000,8.48,4.0,True,False,35840,99840,71680,0,4.48,0.0,none
heldout_emodb,resd,train,source_train,utt_002280,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_071.wav,25_anger_disgust_d_071.wav,25_anger_disgust_d_071,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,71.0,True,train,239200,64000,14.95,4.0,True,False,87600,151600,175200,0,10.95,0.0,none
heldout_emodb,resd,train,source_train,utt_002281,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_072.wav,25_anger_disgust_d_072.wav,25_anger_disgust_d_072,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,72.0,True,train,84961,64000,5.3100625,4.0,True,False,10480,74480,20961,0,1.3100625,0.0,none
heldout_emodb,resd,train,source_train,utt_002282,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/25_anger_disgust_d_080.wav,25_anger_disgust_d_080.wav,25_anger_disgust_d_080,resd,russian,dialog,acted_dialog,disgust,disgust,1,25,25,unknown,train,anger_disgust,anger,disgust,False,,,,,,,,80.0,True,train,82880,64000,5.18,4.0,True,False,9440,73440,18880,0,1.18,0.0,none
heldout_emodb,resd,train,source_train,utt_002304,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_010.wav,36_disgust_happiness_d_010.wav,36_disgust_happiness_d_010,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,10.0,True,train,51787,64000,3.2366875,4.0,False,True,0,51787,0,12213,0.0,0.7633125,reflect
heldout_emodb,resd,train,source_train,utt_002305,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_020.wav,36_disgust_happiness_d_020.wav,36_disgust_happiness_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,20.0,True,train,48116,64000,3.00725,4.0,False,True,0,48116,0,15884,0.0,0.99275,reflect
heldout_emodb,resd,train,source_train,utt_002306,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_030.wav,36_disgust_happiness_d_030.wav,36_disgust_happiness_d_030,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,30.0,True,train,26935,64000,1.6834375,4.0,False,True,0,26935,0,37065,0.0,2.3165625,reflect
heldout_emodb,resd,train,source_train,utt_002307,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_040.wav,36_disgust_happiness_d_040.wav,36_disgust_happiness_d_040,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,40.0,True,train,66494,64000,4.155875,4.0,True,False,1247,65247,2494,0,0.155875,0.0,none
heldout_emodb,resd,train,source_train,utt_002308,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_050.wav,36_disgust_happiness_d_050.wav,36_disgust_happiness_d_050,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,50.0,True,train,45596,64000,2.84975,4.0,False,True,0,45596,0,18404,0.0,1.15025,reflect
heldout_emodb,resd,train,source_train,utt_002309,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_060.wav,36_disgust_happiness_d_060.wav,36_disgust_happiness_d_060,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,60.0,True,train,106771,64000,6.6731875,4.0,True,False,21385,85385,42771,0,2.6731875,0.0,none
heldout_emodb,resd,train,source_train,utt_002310,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_070.wav,36_disgust_happiness_d_070.wav,36_disgust_happiness_d_070,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,70.0,True,train,55095,64000,3.4434375,4.0,False,True,0,55095,0,8905,0.0,0.5565625,reflect
heldout_emodb,resd,train,source_train,utt_002311,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_090.wav,36_disgust_happiness_d_090.wav,36_disgust_happiness_d_090,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,90.0,True,train,41796,64000,2.61225,4.0,False,True,0,41796,0,22204,0.0,1.38775,reflect
heldout_emodb,resd,train,source_train,utt_002312,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_100.wav,36_disgust_happiness_d_100.wav,36_disgust_happiness_d_100,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,100.0,True,train,86163,64000,5.3851875,4.0,True,False,11081,75081,22163,0,1.3851875,0.0,none
heldout_emodb,resd,train,source_train,utt_002313,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_110.wav,36_disgust_happiness_d_110.wav,36_disgust_happiness_d_110,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,110.0,True,train,51921,64000,3.2450625,4.0,False,True,0,51921,0,12079,0.0,0.7549375,reflect
heldout_emodb,resd,train,source_train,utt_002314,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/36_disgust_happiness_d_130.wav,36_disgust_happiness_d_130.wav,36_disgust_happiness_d_130,resd,russian,dialog,acted_dialog,disgust,disgust,1,36,36,unknown,train,disgust_happiness,disgust,happiness,False,,,,,,,,130.0,True,train,47049,64000,2.9405625,4.0,False,True,0,47049,0,16951,0.0,1.0594375,reflect
heldout_emodb,resd,train,source_train,utt_002315,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/41_fear_disgust_d_020.wav,41_fear_disgust_d_020.wav,41_fear_disgust_d_020,resd,russian,dialog,acted_dialog,disgust,disgust,1,41,41,unknown,train,disgust_fear,fear,disgust,False,,,,,,,,20.0,True,train,161541,64000,10.0963125,4.0,True,False,48770,112770,97541,0,6.0963125,0.0,none
heldout_emodb,resd,train,source_train,utt_002316,/content/drive/MyDrive/New Jurnal Cross/dataset/resd/train/disgust/41_fear_disgust_d_030.wav,41_fear_disgust_d_030.wav,41_fear_disgust_d_030,resd,russian,dialog,acted_dialog,disgust,disgust,1,41,41,unknown,train,disgust_fear,fear,disgust,False,,,,,,,,30.0,True,train,69275,64000,4.3296875,4.0,True,False,2637,66637,5275,0,0.3296875,0.0,none
