fold,heldout_dataset,source_datasets,role,uid,filepath,filename,stem,dataset,language,speech_style,corpus_type,emotion_original,emotion,label,speaker,speaker_original,gender,source_split,dialog_context,dialog_emoA,dialog_emoB,is_augmented,ravdess_modality,ravdess_vocal_channel,ravdess_emotion_code,ravdess_intensity,ravdess_statement,ravdess_repetition,ravdess_actor,resd_utt_id,file_exists,split,corpus,original_split,file_key
heldout_emodb,emodb,ravdess+resd,source_train,utt_000794,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-01-01-02.wav,03-01-06-02-01-01-02.wav,03-01-06-02-01-01-02,ravdess,english,monologue,acted_controlled,fear,fear,2,2,2,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,1.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-01-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000795,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-01-02-02.wav,03-01-06-02-01-02-02.wav,03-01-06-02-01-02-02,ravdess,english,monologue,acted_controlled,fear,fear,2,2,2,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,1.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-01-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000796,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-02-01-02.wav,03-01-06-02-02-01-02.wav,03-01-06-02-02-01-02,ravdess,english,monologue,acted_controlled,fear,fear,2,2,2,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,2.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-02-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000797,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-02-02-02.wav,03-01-06-02-02-02-02.wav,03-01-06-02-02-02-02,ravdess,english,monologue,acted_controlled,fear,fear,2,2,2,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,2.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-06-02-02-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000798,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-01-01-02.wav,03-01-07-01-01-01-02.wav,03-01-07-01-01-01-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,1.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-01-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000799,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-01-02-02.wav,03-01-07-01-01-02-02.wav,03-01-07-01-01-02-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,1.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-01-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000800,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-02-01-02.wav,03-01-07-01-02-01-02.wav,03-01-07-01-02-01-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,2.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-02-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000801,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-02-02-02.wav,03-01-07-01-02-02-02.wav,03-01-07-01-02-02-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,2.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-01-02-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000802,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-01-01-02.wav,03-01-07-02-01-01-02.wav,03-01-07-02-01-01-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,2.0,1.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-01-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000803,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-01-02-02.wav,03-01-07-02-01-02-02.wav,03-01-07-02-01-02-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,2.0,1.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-01-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000804,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-02-01-02.wav,03-01-07-02-02-01-02.wav,03-01-07-02-02-01-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,2.0,2.0,1.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-02-01-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_000805,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-02-02-02.wav,03-01-07-02-02-02-02.wav,03-01-07-02-02-02-02,ravdess,english,monologue,acted_controlled,disgust,disgust,1,2,2,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,2.0,2.0,2.0,2.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_02/03-01-07-02-02-02-02.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001290,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14,ravdess,english,monologue,acted_controlled,neutral,neutral,4,14,14,female,all,monologue,neutral,neutral,False,3.0,1.0,1.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001291,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14,ravdess,english,monologue,acted_controlled,neutral,neutral,4,14,14,female,all,monologue,neutral,neutral,False,3.0,1.0,1.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001292,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14,ravdess,english,monologue,acted_controlled,neutral,neutral,4,14,14,female,all,monologue,neutral,neutral,False,3.0,1.0,1.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001293,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14,ravdess,english,monologue,acted_controlled,neutral,neutral,4,14,14,female,all,monologue,neutral,neutral,False,3.0,1.0,1.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-01-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001294,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001295,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001296,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001297,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001298,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,2.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001299,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,2.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001300,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,2.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001301,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14,ravdess,english,monologue,acted_controlled,happy,happy,3,14,14,female,all,monologue,happy,happy,False,3.0,1.0,3.0,2.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-03-02-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001302,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001303,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001304,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001305,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001306,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,2.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001307,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,2.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001308,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,2.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001309,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14,ravdess,english,monologue,acted_controlled,sad,sad,5,14,14,female,all,monologue,sad,sad,False,3.0,1.0,4.0,2.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-04-02-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001310,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001311,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001312,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001313,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001314,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,2.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001315,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,2.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001316,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,2.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001317,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14,ravdess,english,monologue,acted_controlled,angry,angry,0,14,14,female,all,monologue,angry,angry,False,3.0,1.0,5.0,2.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-05-02-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001318,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001319,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001320,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001321,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001322,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001323,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001324,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001325,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14,ravdess,english,monologue,acted_controlled,fear,fear,2,14,14,female,all,monologue,fear,fear,False,3.0,1.0,6.0,2.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-06-02-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001326,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14,ravdess,english,monologue,acted_controlled,disgust,disgust,1,14,14,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-01-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001327,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14,ravdess,english,monologue,acted_controlled,disgust,disgust,1,14,14,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,1.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-01-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001328,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14,ravdess,english,monologue,acted_controlled,disgust,disgust,1,14,14,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,2.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-02-01-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001329,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14,ravdess,english,monologue,acted_controlled,disgust,disgust,1,14,14,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,1.0,2.0,2.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-01-02-02-14.wav
heldout_emodb,emodb,ravdess+resd,source_train,utt_001330,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14,ravdess,english,monologue,acted_controlled,disgust,disgust,1,14,14,female,all,monologue,disgust,disgust,False,3.0,1.0,7.0,2.0,1.0,1.0,14.0,,True,test,ravdess,test,/content/drive/MyDrive/New Jurnal Cross/dataset/ravdess/Actor_14/03-01-07-02-01-01-14.wav
